epoch,train_loss,train_mae,train_rmse,valid_loss,valid_mae,valid_rmse,lr,grad_norm
1,2.589687477458607,2.589687477458607,14.194575188376687,2.325559012817614,2.325559012817614,8.193606643965751,0.0003,0.7606369828635996
2,2.4937471628189085,2.4937471628189085,13.249398682334206,2.2954498457186148,2.2954498457186148,8.200403357997086,0.0003,0.8843881485137073
3,2.464162436398593,2.464162436398593,13.094861221313476,2.30035332477454,2.30035332477454,8.231132478424996,0.0003,0.9670188817110928
4,2.4326575756073,2.4326575756073,13.035542860898104,2.2995254523826367,2.2995254523826367,8.163143786517056,0.0003,0.9825419488278302
5,2.4072754285552285,2.4072754285552285,12.948091680353338,2.2893898595463145,2.2893898595463145,8.165810570572361,0.0003,1.0006738500161605
6,2.3856945276260375,2.3856945276260375,12.898116545243697,2.264510801344207,2.264510801344207,8.220733172965772,0.0003,0.9996831222013993
7,2.361841741475192,2.361841741475192,12.796202698620883,2.2681220625386094,2.2681220625386094,8.206354040088076,0.0003,0.9892282317985188
8,2.340515481341969,2.340515481341969,12.741197256608443,2.275722445863666,2.275722445863666,8.21280424522631,0.0003,0.9572258911349557
9,2.324421739578247,2.324421739578247,12.687480488690463,2.2631712826815518,2.2631712826815518,8.248897668087121,0.0003,0.9816749678416685
10,2.3107215155254712,2.3107215155254712,12.636649638956243,2.2473969278913555,2.2473969278913555,8.206807122086033,0.0003,0.9930206670002504
11,2.3045282873240382,2.3045282873240382,12.615538614446466,2.281430078275276,2.281430078275276,8.230327729022864,0.0003,1.0473438495939429
12,2.299121366847645,2.299121366847645,12.560881606015291,2.2781064076857134,2.2781064076857134,8.20691693912853,0.0003,1.0781224911863154
13,2.294354981725866,2.294354981725866,12.625882495533336,2.275255065975767,2.275255065975767,8.193057443156388,0.0003,1.0639980868859724
14,2.2834133072332903,2.2834133072332903,12.559080145575784,2.2581356547095557,2.2581356547095557,8.184287085677639,0.0003,0.9619113353165714
15,2.279277603192763,2.279277603192763,12.544976867328991,2.2582407250548853,2.2582407250548853,8.165859287435358,0.0003,1.0003947035832839
16,2.274127761884169,2.274127761884169,12.502428245544433,2.2788270531278667,2.2788270531278667,8.208262609713005,0.0003,1.043289818817919
17,2.270231747627258,2.270231747627258,12.480541016838767,2.2622623443603516,2.2622623443603516,8.159929781249076,0.0003,1.0260454139926216
18,2.2619567730210046,2.2619567730210046,12.499727582931518,2.260930726022431,2.260930726022431,8.142987583622787,0.0003,1.0397843962365931
19,2.2586631948297673,2.2586631948297673,12.420509347048673,2.2913825114568076,2.2913825114568076,8.200581290505149,0.0003,1.0360889900814403
20,2.2550414778969503,2.2550414778969503,12.414819873463024,2.273710518172293,2.273710518172293,8.115450700124105,0.0003,1.1386294104836203
21,2.2444080580364574,2.2444080580364574,12.429049288142812,2.323109095746821,2.323109095746821,8.227890462586373,0.0003,1.007216909798709
22,2.2359537612308156,2.2359537612308156,12.358187991922552,2.2620587565682153,2.2620587565682153,8.11149152842435,0.0003,0.9746641868894751
23,2.2318398746577177,2.2318398746577177,12.382083255594427,2.290180018453887,2.290180018453887,8.143431222800052,0.0003,1.1078523700887506
24,2.220503893765536,2.220503893765536,12.31042588407343,2.2644038597742715,2.2644038597742715,8.087452245481087,0.0003,1.1334020937030966
25,2.216127342527563,2.216127342527563,12.295132134177468,2.2731778513301504,2.2731778513301504,8.210922494079128,0.0003,1.147491597587412
26,2.2014367244460367,2.2014367244460367,12.212481953881003,2.277377739097133,2.277377739097133,8.128362200476907,0.0003,1.0693539267236536
27,2.1935903375799004,2.1935903375799004,12.221297350796787,2.2745405363314077,2.2745405363314077,8.193998994249286,0.0003,1.1758406991308386
28,2.18446735793894,2.18446735793894,12.17295128215443,2.2746398774060337,2.2746398774060337,8.147916367559722,0.0003,1.1222870539535175
29,2.174045274474404,2.174045274474404,12.119577745957809,2.254948616027832,2.254948616027832,8.189577203808408,0.0003,1.1877172806046226
30,2.1670659769665113,2.1670659769665113,12.055778975920244,2.2835823478120747,2.2835823478120747,8.33119213219845,0.0003,1.2005753294988113
31,2.1560566837137394,2.1560566837137394,11.995810534737327,2.305498040083683,2.305498040083683,8.310110619573882,0.0003,1.1676582341844386
32,2.153045438636433,2.153045438636433,11.945947339318016,2.2992722590764365,2.2992722590764365,8.281400442123413,0.0003,1.318307194926522
33,2.14038429368626,2.14038429368626,11.846591143174605,2.255668473966194,2.255668473966194,8.129734675089518,0.0003,1.2149852432987907
34,2.1292820984666996,2.1292820984666996,11.807518776980313,2.2720556186907217,2.2720556186907217,8.313055797056718,0.0003,1.161358857154846
35,2.1214979215101764,2.1214979215101764,11.783526979793201,2.2587847529035625,2.2587847529035625,8.371476751385313,0.0003,1.2031765336340123
36,2.115513370253823,2.115513370253823,11.692255553332242,2.285452203317122,2.285452203317122,8.36732477130312,0.0003,1.2896747361529957
37,2.102965014631098,2.102965014631098,11.65485407222401,2.271478689078129,2.271478689078129,8.543042110674309,0.0003,1.3117002232508226
38,2.0958394874225963,2.0958394874225963,11.582054541327736,2.2734814087549844,2.2734814087549844,8.3888108513572,0.0003,1.3465425355867906
39,2.083285625414415,2.083285625414415,11.53099494413896,2.269170215635589,2.269170215635589,8.363888090307062,0.0003,1.300634963945909
40,2.075625265728344,2.075625265728344,11.486175346374512,2.2619397567980215,2.2619397567980215,8.392180536732528,0.0003,1.3290905621918765
41,2.07241642258384,2.07241642258384,11.468652525815097,2.284964189384923,2.284964189384923,8.488331910335656,0.0003,1.4571858118880878
42,2.065867029536854,2.065867029536854,11.393232514641502,2.264424454082142,2.264424454082142,8.468020410248727,0.0003,1.489940724589608
43,2.0543136434121565,2.0543136434121565,11.374909483302723,2.2618167400360107,2.2618167400360107,8.402871969974402,0.0003,1.359128180959008
