epoch,train_loss,train_mae,train_rmse,valid_loss,valid_mae,valid_rmse,lr,grad_norm
1,2.668784802610224,2.668784802610224,14.75513970635154,2.383737842241923,2.383737842241923,9.053645957599986,0.00014,0.5827988396991383
2,2.6602847467769277,2.6602847467769277,14.705134426463735,2.38771991296248,2.38771991296248,9.095202084743615,0.00022999999999999998,0.572051000866023
3,2.6512849135832353,2.6512849135832353,14.572962925650856,2.37295950904037,2.37295950904037,9.084993203481039,0.00031999999999999997,0.6081295368346301
4,2.6416422833095896,2.6416422833095896,14.526467271284623,2.401433821880456,2.401433821880456,9.27844186262651,0.00041,0.6278473442251032
5,2.625617031617598,2.625617031617598,14.428239969773726,2.3597430677124946,2.3597430677124946,9.03104641943267,0.0005,0.6470941321416335
6,2.612168975309892,2.612168975309892,14.394264273210005,2.354821067867857,2.354821067867857,9.208108309543494,0.000499967621130358,0.6198455527424812
7,2.5563794309442693,2.5563794309442693,14.089432725039396,2.311426560084025,2.311426560084025,9.102639082706336,0.0004998704929253695,0.6930386787111109
8,2.503666458346627,2.503666458346627,13.883640150590377,2.3412357604864873,2.3412357604864873,9.149777455763383,0.0004997086405946655,0.7082673294977708
9,2.474250906163996,2.474250906163996,13.679122699390758,2.3237989273938267,2.3237989273938267,9.111130931160666,0.0004994821061470279,0.6571479875933041
10,2.460126456347379,2.460126456347379,13.522807485407048,2.318258773196827,2.318258773196827,9.10369550820553,0.0004991909483794855,0.6828153875741092
11,2.4433391896161165,2.4433391896161165,13.329105576601895,2.35006625363321,2.35006625363321,9.175584561897047,0.0004988352428620534,0.6359132636677135
12,2.431159456209703,2.431159456209703,13.106540220434015,2.314032728021795,2.314032728021795,8.975559762029937,0.0004984150819181192,0.7064330949024721
13,2.4195314472371883,2.4195314472371883,13.044915181940253,2.3317260814435556,2.3317260814435556,8.950402563268488,0.0004979305746004798,0.7461100976575504
14,2.4017526865005494,2.4017526865005494,12.830083339864558,2.3083699761014995,2.3083699761014995,9.003476244030576,0.0004973818466630373,0.7417566521601243
15,2.38700664693659,2.38700664693659,12.632208546725186,2.3525330767487036,2.3525330767487036,9.28322443817601,0.0004967690405281593,0.8342582006346095
16,2.368342713876204,2.368342713876204,12.396131472154098,2.3378928249532525,2.3378928249532525,9.12633330894239,0.0004960923152497132,0.7832876349037344
17,2.3570911808447406,2.3570911808447406,12.227053720300848,2.352929281465935,2.352929281465935,9.09867556889852,0.0004953518464717837,0.893912461400032
18,2.335419698195024,2.335419698195024,12.049078195745295,2.3167084238745947,2.3167084238745947,9.145590536522143,0.0004945478263830846,0.9097525894641876
19,2.322057773850181,2.322057773850181,11.875623976100576,2.353780157638319,2.353780157638319,9.36302679235285,0.0004936804636670758,0.9799971076575192
20,2.3067841670729896,2.3067841670729896,11.724316839738325,2.347691423965223,2.347691423965223,9.1855794877717,0.0004927499834478,0.985606826435436
21,2.2880967974662783,2.2880967974662783,11.58278948176991,2.372984864495017,2.372984864495017,9.354752887379039,0.0004917566272314514,1.005451847748323
22,2.2792106660929594,2.2792106660929594,11.488969971916893,2.326153115792708,2.326153115792708,9.224510568560977,0.0004907006528436928,1.0889053201133554
23,2.255034019730308,2.255034019730308,11.266875019940462,2.314590147047332,2.314590147047332,9.155780026406953,0.000489582334362737,1.046717894077301
24,2.2427938656373456,2.2427938656373456,11.215357542037964,2.3411451975504556,2.3411451975504556,9.251252983555649,0.0004884019620482097,1.235813747210936
25,2.2214252016761087,2.2214252016761087,11.041617783633145,2.2974672209132803,2.2974672209132803,9.24117643182928,0.0004871598422658128,1.1942539355971598
26,2.2081488598476757,2.2081488598476757,11.003028899973089,2.390325604063092,2.390325604063092,9.427093332464045,0.0004858562974078069,1.26384664719755
27,2.1852119088172914,2.1852119088172914,10.82625585902821,2.4284576466589263,2.4284576466589263,9.65650276704268,0.00048449166580933457,1.2672701532190496
28,2.1719051252711905,2.1719051252711905,10.715200645273383,2.3478393626935556,2.3478393626935556,9.160429882280754,0.0004830663016606052,1.2760148937051947
29,2.1588142850182273,2.1588142850182273,10.715832619233565,2.343427871212815,2.343427871212815,9.315205790779807,0.00048158057491496525,1.2946666690436277
30,2.1499480084939435,2.1499480084939435,10.568488030000166,2.354591716419567,2.354591716419567,9.3378442995476,0.0004800348711928767,1.432651304656809
31,2.136214872923764,2.136214872923764,10.437969862331043,2.3697495063145957,2.3697495063145957,9.475662289243756,0.0004784295916818289,1.3307337880134582
32,2.1246640606360003,2.1246640606360003,10.357871697165749,2.356189919240547,2.356189919240547,9.299782767440334,0.00047676515303221107,1.3203507228331133
