epoch,train_loss,train_mae,train_rmse,valid_loss,valid_mae,valid_rmse,lr,grad_norm
1,2.657529494979165,2.657529494979165,14.685476337779653,2.3649306803038628,2.3649306803038628,8.958175052296031,0.00028,0.567455779016018
2,2.5388134815476158,2.5388134815476158,13.62042213786732,2.31139316703334,2.31139316703334,8.233324990128025,0.00045999999999999996,0.8488992536609823
3,2.4722504182295366,2.4722504182295366,13.029766074093905,2.2731472289923467,2.2731472289923467,8.22363719073209,0.0006399999999999999,0.8658298906954852
4,2.4402275172146886,2.4402275172146886,12.914079900221392,2.27452750639482,2.27452750639482,8.091774803219419,0.00082,0.890951316465031
5,2.4125269748947837,2.4125269748947837,12.864515989476985,2.2786818598255967,2.2786818598255967,8.068279410853531,0.001,0.8655078508637168
6,2.394201571291143,2.394201571291143,12.78869121724909,2.2887646971326885,2.2887646971326885,8.149610403812293,0.0009999351773732016,0.9043898132714359
7,2.372523208097978,2.372523208097978,12.81568694114685,2.2560670881560356,2.2560670881560356,8.033209150487727,0.000999740726317523,0.8044834573160519
8,2.3480040636929598,2.3480040636929598,12.735830411044034,2.232354456728155,2.232354456728155,8.028479099273682,0.000999416697302747,0.869674904238094
9,2.3393157254565846,2.3393157254565846,12.722039604187012,2.2384825005675806,2.2384825005675806,8.027881607864842,0.0009989631744306228,0.9441628689115698
10,2.3289918249303643,2.3289918249303643,12.696816088936545,2.2428707534616645,2.2428707534616645,8.008917288346725,0.0009983802754130377,0.9602140310135755
11,2.3143296447667208,2.3143296447667208,12.620530804720792,2.24425428202658,2.24425428202658,7.994829380150997,0.0009976681515414653,0.97117874649438
12,2.3050730271772903,2.3050730271772903,12.577153392271562,2.2808927008599946,2.2808927008599946,8.166874741062973,0.0009968269876476973,0.9677005304531617
13,2.2883118271827696,2.2883118271827696,12.519791342995383,2.2469574971632524,2.2469574971632524,7.9904578743558945,0.0009958570020558702,0.94227215051651
14,2.277322849360379,2.277322849360379,12.459949406710537,2.286346334399599,2.286346334399599,8.086126732103752,0.0009947584465258,0.962644732540304
15,2.272682382843711,2.272682382843711,12.47829609784213,2.260734355810917,2.260734355810917,8.063898809028395,0.0009935316061876374,1.0403472672809253
16,2.260882732001218,2.260882732001218,12.407380065050992,2.2673046588897705,2.2673046588897705,8.148829315647934,0.0009921767994678626,1.0472275630994277
17,2.2503517866134644,2.2503517866134644,12.431129481575706,2.283743648818045,2.283743648818045,8.120944153178822,0.0009906943780066371,1.0520113679495724
18,2.2568246678872543,2.2568246678872543,12.414308461275967,2.290506529085564,2.290506529085564,8.128900116140192,0.000989084726566536,1.2051691082390872
19,2.2232436765323986,2.2232436765323986,12.262040328979491,2.270102959690672,2.270102959690672,8.151181069287388,0.0009873482629326829,1.0811260646039789
20,2.212265832857652,2.212265832857652,12.201977205276489,2.276471708760117,2.276471708760117,8.139920234680176,0.0009854854378043131,1.1429715178229591
21,2.2030467889525673,2.2030467889525673,12.053510713577271,2.2773246151028257,2.2773246151028257,8.23799316810839,0.0009834967346777955,1.2405359820886093
22,2.1967246489091354,2.1967246489091354,11.96769403110851,2.2548289262887202,2.2548289262887202,8.142528360540217,0.0009813826697211404,1.2753037311814048
23,2.1706387281417845,2.1706387281417845,11.830037004297429,2.262175101222414,2.262175101222414,8.285733410806367,0.0009791437916400285,1.129864098808982
24,2.160139414397153,2.160139414397153,11.76602465022694,2.2901666814630683,2.2901666814630683,8.162597121614398,0.0009767806815353939,1.1615101727572354
25,2.1647006186571986,2.1647006186571986,11.722089490023526,2.270989006215876,2.270989006215876,8.325306877945408,0.0009742939527525992,1.2979504086754539
26,2.144204365123402,2.144204365123402,11.698384449698707,2.3379455262964424,2.3379455262964424,8.329645705945564,0.0009716842507222428,1.2415240910920229
27,2.135271162336523,2.135271162336523,11.562741986188021,2.266922939907421,2.266922939907421,8.199856960412228,0.0009689522527926358,1.1674954343925823
28,2.1228845357894897,2.1228845357894897,11.33309533812783,2.249825282530351,2.249825282530351,8.207648811918316,0.0009660986680539973,1.2040506953542882
29,2.121257740801031,2.121257740801031,11.377082967758179,2.274321057579734,2.274321057579734,8.140239758925004,0.0009631242371544095,1.2974855065345765
30,2.1223903460936113,2.1223903460936113,11.250376272201539,2.2823064399488047,2.2823064399488047,8.223046606237238,0.0009600297321075828,1.31047316681255
31,2.105814977125688,2.105814977125688,11.180459013852206,2.291381886511138,2.291381886511138,8.227742671966553,0.0009568159560924791,1.2387613540345972
32,2.0922879175706344,2.0922879175706344,11.180351413380016,2.260887044848818,2.260887044848818,8.20163596760143,0.0009534837432448475,1.2300585291602395
33,2.0862623182210056,2.0862623182210056,11.10960051796653,2.293967416792205,2.293967416792205,8.284243482531924,0.0009500339584407229,1.2106295650655574
34,2.0855170369148253,2.0855170369148253,11.089777079495517,2.2723815368883535,2.2723815368883535,8.227632060195461,0.0009464674970719491,1.3865934745831923
35,2.0778803890401667,2.0778803890401667,10.987795561010188,2.2899551897337944,2.2899551897337944,8.308996619600238,0.0009427852848137783,1.2945574045181274
36,2.067973792552948,2.067973792552948,10.933261767300692,2.299004981012055,2.299004981012055,8.303832530975342,0.0009389882773846131,1.2912540771744467
37,2.0621298692443153,2.0621298692443153,10.920573039488358,2.272883097330729,2.272883097330729,8.239098924579043,0.0009350774602979489,1.3256298574534329
38,2.060506453297355,2.060506453297355,10.868467747081409,2.289886409586126,2.289886409586126,8.305777390797934,0.0009310538486065846,1.3571328136053953
39,2.045334372737191,2.045334372737191,10.747063953226263,2.2989753809842197,2.2989753809842197,8.325745914921615,0.0009269184866391649,1.3329564267938787
