epoch,train_loss,train_mae,train_rmse,valid_loss,valid_mae,valid_rmse,lr,grad_norm
1,2.6602177403189917,2.6602177403189917,14.7024132381786,2.3688142660892373,2.3688142660892373,8.96722244493889,0.00028,0.5739585987546227
2,2.5329052925109865,2.5329052925109865,13.511110219088467,2.301289944937735,2.301289944937735,8.231967217994459,0.00045999999999999996,0.8310701633041555
3,2.4705510887232696,2.4705510887232696,13.067449630390515,2.2922560157197895,2.2922560157197895,8.292295853296915,0.0006399999999999999,0.940775962580334
4,2.429724551330913,2.429724551330913,12.969328793612393,2.293045882022742,2.293045882022742,8.171309297735041,0.00082,0.8543873174624009
5,2.393419954993508,2.393419954993508,12.842333941026167,2.309982252843452,2.309982252843452,8.265961863777854,0.001,0.8285414202646776
6,2.3476066004146228,2.3476066004146228,12.677361418984153,2.27079515023665,2.27079515023665,8.327146631298643,0.0009999351773732016,0.8038307157429782
7,2.323887843435461,2.323887843435461,12.57229581746188,2.3044967904235376,2.3044967904235376,8.342012000806404,0.000999740726317523,0.7518649271943353
8,2.3055747725746847,2.3055747725746847,12.549048506129871,2.3241292888467964,2.3241292888467964,8.377467993533973,0.000999416697302747,0.7264130714264783
9,2.2944458798928693,2.2944458798928693,12.520400918613781,2.2796188881902983,2.2796188881902983,8.272661584796328,0.0009989631744306228,0.717196263237433
10,2.2808211315761913,2.2808211315761913,12.477437595887618,2.279448039603956,2.279448039603956,8.289028875755541,0.0009983802754130377,0.6970301546833731
11,2.274565013972196,2.274565013972196,12.446762960607355,2.2958312504219287,2.2958312504219287,8.305690880977746,0.0009976681515414653,0.7159024393016642
12,2.269128150289709,2.269128150289709,12.395131561972878,2.3142010587634463,2.3142010587634463,8.380732066703565,0.0009968269876476973,0.7608272056687962
13,2.2585676225748927,2.2585676225748927,12.426498621160334,2.299580201958165,2.299580201958165,8.373130054184884,0.0009958570020558702,0.755311866240068
14,2.248102093826641,2.248102093826641,12.356731588190252,2.3058521566968975,2.3058521566968975,8.37537053859595,0.0009947584465258,0.7143168658018112
15,2.2440381104295906,2.2440381104295906,12.313274023749612,2.3180875525330054,2.3180875525330054,8.351484363729304,0.0009935316061876374,0.795680083469911
16,2.2386160915548152,2.2386160915548152,12.236489586396651,2.310526641932401,2.310526641932401,8.362266410480846,0.0009921767994678626,0.8553545195947994
17,2.2273684404113077,2.2273684404113077,12.16520391811024,2.285950754628037,2.285950754628037,8.310730312809799,0.0009906943780066371,0.804182569547133
18,2.21896633234891,2.21896633234891,12.138126394965433,2.306825309088736,2.306825309088736,8.39651583180283,0.000989084726566536,0.8624342620372772
19,2.2117441469972783,2.2117441469972783,11.986128768053922,2.274007201194763,2.274007201194763,8.181314945220947,0.0009873482629326829,0.9378217707980763
20,2.2112840099768207,2.2112840099768207,11.919036544453014,2.3264023860295615,2.3264023860295615,8.539812665997129,0.0009854854378043131,1.0502212551507082
21,2.191062039678747,2.191062039678747,11.865854839845138,2.3901786190090757,2.3901786190090757,8.707423051198324,0.0009834967346777955,0.9126956619999625
22,2.182405545494773,2.182405545494773,11.726205188577826,2.3193157333316226,2.3193157333316226,8.439543160525234,0.0009813826697211404,0.8956165381453254
23,2.176281768625433,2.176281768625433,11.705018689415672,2.3369626384792905,2.3369626384792905,8.57346908973925,0.0009791437916400285,0.9766683009537783
24,2.177235317230225,2.177235317230225,11.716768941012296,2.3182246829524185,2.3182246829524185,8.480239189032352,0.0009767806815353939,1.0549618994647807
25,2.1663650566881354,2.1663650566881354,11.630055358193138,2.3662116527557373,2.3662116527557373,8.785516392100941,0.0009742939527525992,1.0757084030996669
26,2.152380463210019,2.152380463210019,11.508846356652,2.374082200454943,2.374082200454943,8.827498175881125,0.0009716842507222428,1.0191858302463184
27,2.1505862496115946,2.1505862496115946,11.4968337579207,2.322820211901809,2.322820211901809,8.646601561344031,0.0009689522527926358,1.0996425401080738
28,2.1361884463917127,2.1361884463917127,11.406753969192504,2.3309680367961074,2.3309680367961074,8.673328067317154,0.0009660986680539973,1.029314331033013
29,2.135603900389238,2.135603900389238,11.43010556047613,2.3470764340776387,2.3470764340776387,8.68449526122122,0.0009631242371544095,1.2466881334781648
30,2.1358569849621167,2.1358569849621167,11.438914663141423,2.3403749032454058,2.3403749032454058,8.657994631564979,0.0009600297321075828,1.2272341094233774
31,2.114609963243658,2.114609963243658,11.311999412016435,2.3678574453700674,2.3678574453700674,8.925630800651781,0.0009568159560924791,1.075357631661675
32,2.1097142447124826,2.1097142447124826,11.267346733266658,2.3066891793048745,2.3066891793048745,8.582816398505008,0.0009534837432448475,1.1871526902372187
33,2.1097945430062035,2.1097945430062035,11.253080632469871,2.3704232772191367,2.3704232772191367,8.839121385054154,0.0009500339584407229,1.3472562356428666
34,2.1006421956149013,2.1006421956149013,11.204573241147129,2.298748392047304,2.298748392047304,8.64051154165557,0.0009464674970719491,1.267112293026664
35,2.0901161941615016,2.0901161941615016,11.1841703154824,2.3402130350922095,2.3402130350922095,8.736799875895182,0.0009427852848137783,1.190770522030917
36,2.0823668469082226,2.0823668469082226,11.085995283993809,2.341630570816271,2.341630570816271,8.865652474490078,0.0009389882773846131,1.290674830566753
37,2.072330991788344,2.072330991788344,11.07000524780967,2.374646468596025,2.374646468596025,8.968551924734404,0.0009350774602979489,1.2931686943227594
