epoch,train_loss,train_mae,train_rmse,valid_loss,valid_mae,valid_rmse,lr,grad_norm
1,2.654780767180703,2.654780767180703,14.67410664991899,2.3583559809309063,2.3583559809309063,8.895989576975504,0.00028,0.6047199650244279
2,2.528187714923512,2.528187714923512,13.548890894109553,2.3014132037307276,2.3014132037307276,8.197870500159986,0.00045999999999999996,0.8799711576916954
3,2.4795560695908287,2.4795560695908287,13.132572408155962,2.295950658393629,2.295950658393629,8.232377102880767,0.0006399999999999999,0.9659262995828282
4,2.4345757191831416,2.4345757191831416,13.03838552128185,2.3060766277891216,2.3060766277891216,8.232133439092925,0.00082,0.9675225913524628
5,2.3988458698446102,2.3988458698446102,12.910388937863436,2.361698136185155,2.361698136185155,8.293416398944277,0.001,0.9522195014086636
6,2.3545172171159225,2.3545172171159225,12.774204947731711,2.293678215055755,2.293678215055755,8.393377535270922,0.0009999351773732016,0.923269799080762
7,2.325537581877275,2.325537581877275,12.64360950643366,2.329319224213109,2.329319224213109,8.379007498423258,0.000999740726317523,0.8193300634622573
8,2.31151959029111,2.31151959029111,12.622086351568049,2.326875925064087,2.326875925064087,8.276903268062707,0.000999416697302747,0.8304856370795857
9,2.296138379790566,2.296138379790566,12.580441665649413,2.2919549508528276,2.2919549508528276,8.245327682206124,0.0009989631744306228,0.7868910938501358
10,2.2823079629377885,2.2823079629377885,12.543567419052124,2.284422668543729,2.284422668543729,8.2035037243005,0.0009983802754130377,0.7539972952821038
11,2.275717894597487,2.275717894597487,12.528413052992388,2.2880223050261987,2.2880223050261987,8.184874642979015,0.0009976681515414653,0.7632666070352901
12,2.2705236543308605,2.2705236543308605,12.482904824343594,2.2844659342910303,2.2844659342910303,8.227308656230118,0.0009968269876476973,0.8248252134431492
13,2.2619893204082144,2.2619893204082144,12.528228612379595,2.2811947374632866,2.2811947374632866,8.249792337417603,0.0009958570020558702,0.8267058651555669
14,2.251007505980405,2.251007505980405,12.450241756439208,2.3238625273560034,2.3238625273560034,8.351197286085648,0.0009947584465258,0.7917030673135411
15,2.243942327932878,2.243942327932878,12.419151743975553,2.3206750479611484,2.3206750479611484,8.314793037645744,0.0009935316061876374,0.8279671091925014
16,2.2404109174555,2.2404109174555,12.35346791527488,2.2996546969269263,2.2996546969269263,8.288760886047825,0.0009921767994678626,0.9026762829585508
17,2.2287077979608014,2.2287077979608014,12.291471546346491,2.2923737981102685,2.2923737981102685,8.290799957333189,0.0009906943780066371,0.8570102455941113
18,2.220267472483895,2.220267472483895,12.28407715884122,2.2947108059218437,2.2947108059218437,8.330923860723322,0.000989084726566536,0.8844278140501542
19,2.213854093985124,2.213854093985124,12.18530463738875,2.2591007044821074,2.2591007044821074,8.174653327826297,0.0009873482629326829,1.0057368806817315
20,2.21453137289394,2.21453137289394,12.160443852164528,2.3142249873190215,2.3142249873190215,8.393824895222982,0.0009854854378043131,1.0856677906079726
21,2.1979678890921854,2.1979678890921854,12.123458658565175,2.3451753204519097,2.3451753204519097,8.516497409704959,0.0009834967346777955,0.9939583973451094
22,2.189845515381206,2.189845515381206,12.010598343068903,2.2920816558780093,2.2920816558780093,8.39465037981669,0.0009813826697211404,0.9913160410794345
23,2.18374145897952,2.18374145897952,11.980763123252174,2.310479189410354,2.310479189410354,8.507003878102157,0.0009791437916400285,1.0490085899829864
24,2.1750284281643952,2.1750284281643952,11.94205637845126,2.3418421853672373,2.3418421853672373,8.660141482497707,0.0009767806815353939,1.0591711970892819
25,2.1671822103587064,2.1671822103587064,11.85809496532787,2.3346964554353193,2.3346964554353193,8.642384001702974,0.0009742939527525992,1.1184931776740334
26,2.1578794674439865,2.1578794674439865,11.770645115592263,2.35719054034262,2.35719054034262,8.785100431153268,0.0009716842507222428,1.091364941813729
27,2.1489629463715985,2.1489629463715985,11.736827000704679,2.3202207413586704,2.3202207413586704,8.741940895716349,0.0009689522527926358,1.1178126042539422
28,2.1389967549930917,2.1389967549930917,11.663230891661211,2.3064392046494917,2.3064392046494917,8.52355974370783,0.0009660986680539973,1.1222080073573373
29,2.137729131091725,2.137729131091725,11.668365699594672,2.35255672714927,2.35255672714927,8.988283244046299,0.0009631242371544095,1.2892224111340262
30,2.1306503946130926,2.1306503946130926,11.581518572027033,2.358367854898626,2.358367854898626,8.938048189336603,0.0009600297321075828,1.2044592532244596
31,2.1121478730982,2.1121478730982,11.507070224935358,2.348122390833768,2.348122390833768,9.001160910635283,0.0009568159560924791,1.1575524216348474
32,2.1039807135408575,2.1039807135408575,11.407281936298718,2.3258667678544014,2.3258667678544014,8.974891980489096,0.0009534837432448475,1.2565230266614393
33,2.1004967310211877,2.1004967310211877,11.342253307862716,2.3881173928578696,2.3881173928578696,9.251680720936168,0.0009500339584407229,1.2918509131128137
34,2.088567158308896,2.088567158308896,11.32872203913602,2.3157462387373955,2.3157462387373955,8.917873801607074,0.0009464674970719491,1.2600449253212322
35,2.0786058317531237,2.0786058317531237,11.255597665093163,2.3289790442495635,2.3289790442495635,8.99413894884514,0.0009427852848137783,1.2913829873908649
36,2.0708820657296614,2.0708820657296614,11.15927300453186,2.3593928019205728,2.3593928019205728,9.080319968136875,0.0009389882773846131,1.3765976683659986
37,2.0575401707129046,2.0575401707129046,11.100965404510498,2.3308729402946704,2.3308729402946704,9.141497192960797,0.0009350774602979489,1.2739778236909347
38,2.0610306577249005,2.0610306577249005,11.048872587897561,2.331011241132563,2.331011241132563,9.090929045821682,0.0009310538486065846,1.522564340721477
