epoch,train_loss,train_mae,train_rmse,valid_loss,valid_mae,valid_rmse,lr,grad_norm
1,2.6573985316536644,2.6573985316536644,14.665725049105557,2.3613772428396977,2.3613772428396977,8.89200869473544,0.00028,0.58569268042391
2,2.5215435905890033,2.5215435905890033,13.367413356087425,2.2951560092694834,2.2951560092694834,8.172836267586911,0.00045999999999999996,0.8421683010729877
3,2.455628556554968,2.455628556554968,13.021919987418435,2.281282486337604,2.281282486337604,8.269616119789355,0.0006399999999999999,0.9217712052843787
4,2.4210164221850308,2.4210164221850308,12.983531882546165,2.281221032142639,2.281221032142639,8.13311530604507,0.00082,0.8532093313607303
5,2.407496307112954,2.407496307112954,12.916773614016446,2.3380133238705723,2.3380133238705723,8.175671649701668,0.001,0.8535478589209643
6,2.3878936810926956,2.3878936810926956,12.848606473749333,2.261455763470043,2.261455763470043,8.121750578735814,0.0009999351773732016,0.8393457231196491
7,2.375998282432556,2.375998282432556,12.767363223162564,2.2566613500768486,2.2566613500768486,8.040217630790941,0.000999740726317523,0.9313754610039972
8,2.36167185198177,2.36167185198177,12.751636180010708,2.2582731933304756,2.2582731933304756,8.071180654294563,0.000999416697302747,0.7976643792607567
9,2.352192924239419,2.352192924239419,12.709859184785323,2.2494507305549853,2.2494507305549853,8.019066478266861,0.0009989631744306228,0.8075803751295263
10,2.34178574627096,2.34178574627096,12.643379176746715,2.2577848253828106,2.2577848253828106,8.061153202345878,0.0009983802754130377,0.7865105414932424
11,2.342457791891965,2.342457791891965,12.644266128540039,2.2653373660463276,2.2653373660463276,8.102574875860503,0.0009976681515414653,0.8427111704241146
12,2.326075108484788,2.326075108484788,12.550896263122558,2.2471342700900454,2.2471342700900454,7.999046621900616,0.0009968269876476973,0.8546736538410187
13,2.320995698191903,2.320995698191903,12.59531021118164,2.251399137757041,2.251399137757041,8.022333947095005,0.0009958570020558702,0.8762163292277944
14,2.312695489146493,2.312695489146493,12.514586453004316,2.247456005125335,2.247456005125335,8.145757458426736,0.0009947584465258,0.9455053321339867
15,2.301858465238051,2.301858465238051,12.490991393002597,2.2547442840807363,2.2547442840807363,7.9500499566396075,0.0009935316061876374,0.9135293315757405
16,2.299758464639837,2.299758464639837,12.431911533529108,2.2362263997395835,2.2362263997395835,8.091063087636774,0.0009921767994678626,0.9746273349631916
17,2.2881989598274233,2.2881989598274233,12.388464919003573,2.253908948464827,2.253908948464827,8.152015201973192,0.0009906943780066371,0.9574172285470095
18,2.283635046265342,2.283635046265342,12.379483279314908,2.273912209453005,2.273912209453005,8.209470770575784,0.000989084726566536,1.0933411354368383
19,2.2799669449979607,2.2799669449979607,12.279357251253995,2.2728120052453242,2.2728120052453242,8.166808821938254,0.0009873482629326829,1.198427492109212
